gprdmedcode,Read/OXMIS term,Read/OXMIS code,Charlson disease category,Charlson score weight
289221,Lung disease with diseases EC,H57y.00,Chronic pulmonary disease,1
304061,OBSTRUCTIVE LUNG DISEASE COMPENSATORY,5192CM,Chronic pulmonary disease,1
252513,Purulent chronic bronchitis,H311000,Chronic pulmonary disease,1
216169,Interstitial emphysema,H581.00,Chronic pulmonary disease,1
304067,OBSTRUCTIVE LUNG DISEASE,5199CL,Chronic pulmonary disease,1
289206,Pneumoconiosis NOS,H45..00,Chronic pulmonary disease,1
225243,Mucopurulent chronic bronchitis NOS,H311z00,Chronic pulmonary disease,1
227168,Subcutaneous emphysema,SK07.00,Chronic pulmonary disease,1
305170,WHEEZING BRONCHIAL,7832AB,Chronic pulmonary disease,1
298515,[X]Pneumoconiosis due to other specified inorganic dusts,Hyu4100,Chronic pulmonary disease,1
207193,Tracheobronchitis NOS,H300.00,Chronic pulmonary disease,1
336059,Asthma limits walking up hills or stairs,663w.00,Chronic pulmonary disease,1
252528,Byssinosis,H440.00,Chronic pulmonary disease,1
216146,Maple bark strippers' lung,H356.00,Chronic pulmonary disease,1
225241,Bronchitis NOS,H30z.00,Chronic pulmonary disease,1
309585,Asthma treatment compliance unsatisfactory,663p.00,Chronic pulmonary disease,1
341590,Aspirin induced asthma,1780,Chronic pulmonary disease,1
331714,Absent from work or school due to asthma,66YC.00,Chronic pulmonary disease,1
252527,Berylliosis,H432.00,Chronic pulmonary disease,1
234374,Emphysema,H32..00,Chronic pulmonary disease,1
280087,Chronic asthmatic bronchitis,H312000,Chronic pulmonary disease,1
213220,Asthma prophylactic medication used,663W.00,Chronic pulmonary disease,1
303966,BRONCHITIS,490,Chronic pulmonary disease,1
225245,Segmental bullous emphysema,H320000,Chronic pulmonary disease,1
240351,Asthma severely restricts exercise,6.63E+102,Chronic pulmonary disease,1
207195,Chronic wheezy bronchitis,H312011,Chronic pulmonary disease,1
216153,Cannabinosis,H441.00,Chronic pulmonary disease,1
271037,Fetid chronic bronchitis,H311100,Chronic pulmonary disease,1
225250,Allergic asthma NEC,H33zz12,Chronic pulmonary disease,1
210535,LATE ONSET ASTHMA,L4930LO,Chronic pulmonary disease,1
256648,BRONCHITIS ALLERGIC,493 A,Chronic pulmonary disease,1
252526,Aluminosis of lung,H430.00,Chronic pulmonary disease,1
304050,ASBESTOSIS,5152,Chronic pulmonary disease,1
243392,Intrinsic asthma with asthma attack,H331111,Chronic pulmonary disease,1
298485,Bauxite fibrosis of lung,H431.00,Chronic pulmonary disease,1
225282,[X]Other emphysema,Hyu3000,Chronic pulmonary disease,1
216156,Detergent asthma,H47y000,Chronic pulmonary disease,1
225253,Other allergic alveolitis,H35y.00,Chronic pulmonary disease,1
261748,Extrinsic (atopic) asthma,H330.00,Chronic pulmonary disease,1
267062,Exercise induced asthma,173A.00,Chronic pulmonary disease,1
238197,CARDIAC ASTHMA,4271B,Congestive heart disease,1
225132,Cardiac failure NOS,G58z.12,Congestive heart disease,1
252424,Decompensated cardiac failure,G580200,Congestive heart disease,1
207055,Hypertensive heart&renal dis wth (congestive) heart failure,G232.00,Congestive heart disease,1
303796,HEART FAILURE LEFT-SIDED,4271H,Congestive heart disease,1
303795,LVF (LEFT VENTRICULAR FAILURE),4271,Congestive heart disease,1
298368,Weak heart,G58z.11,Congestive heart disease,1
331921,Heart failure annual review,662W.00,Congestive heart disease,1
220689,MYOCARDIAL FAILURE,7824FM,Congestive heart disease,1
234254,Congestive cardiomyopathy,G554000,Congestive heart disease,1
261648,Compensated cardiac failure,G580300,Congestive heart disease,1
298366,Right heart failure,G580.12,Congestive heart disease,1
278414,Cardiac failure therapy,8B29.00,Congestive heart disease,1
303794,CONGESTIVE CARDIAC FAILURE,4270C,Congestive heart disease,1
289083,Congestive cardiac failure,G580.11,Congestive heart disease,1
216050,Acute heart failure,G582.00,Congestive heart disease,1
267020,H/O: Heart failure in last year,14AM.00,Congestive heart disease,1
243286,Acute left ventricular failure,G581000,Congestive heart disease,1
209194,Heart failure as a complication of care,SP11111,Congestive heart disease,1
252423,Chronic congestive heart failure,G580100,Congestive heart disease,1
347250,Heart failure care plan discussed with patient,8CL3.00,Congestive heart disease,1
306434,CONGESTIVE CARDIOMYOPATHY,425 CC,Congestive heart disease,1
306435,LEFT VENTRICULAR FAILURE ACUTE,4271A,Congestive heart disease,1
252425,Left ventricular failure,G581.00,Congestive heart disease,1
303793,CONGESTIVE HEART FAILURE,4270,Congestive heart disease,1
298364,Heart failure,G58..00,Congestive heart disease,1
307227,HEART FAILURE ACUTE,7824AC,Congestive heart disease,1
243284,Congestive heart failure,G580.00,Congestive heart disease,1
230396,H/O: heart failure,14A6.00,Congestive heart disease,1
307228,WEAK HEART,7824BW,Congestive heart disease,1
298365,Cardiac failure,G58..11,Congestive heart disease,1
332028,Heart failure confirmed,1O1..00,Congestive heart disease,1
274927,HYPERTENSION CONGESTIVE HEART FAILURE,402 C,Congestive heart disease,1
234267,Acute congestive heart failure,G580000,Congestive heart disease,1
284055,HEART FAILURE RIGHT-SIDED,4270R,Congestive heart disease,1
346532,Admit heart failure emergency,8H2S.00,Congestive heart disease,1
211092,CONGESTIVE HEART FAILURE COMPENSATED,4270CC,Congestive heart disease,1
289086,Heart failure NOS,G58z.00,Congestive heart disease,1
238196,CONGESTIVE HEART FAILURE DECOMPENSATED,4270D,Congestive heart disease,1
305135,HEART FAILURE,7824FH,Congestive heart disease,1
303362,DEMENTIA,299 B,Dementia,1
261157,Presenile dementia NOS,E001z00,Dementia,1
251951,Arteriosclerotic dementia with paranoia,E004200,Dementia,1
279577,[X]Alzheimer's dementia unspec,Eu00z11,Dementia,1
233742,Uncomplicated presenile dementia,E001000,Dementia,1
303339,DEMENTIA ARTERIOSCLEROTIC,2930,Dementia,1
261238,"[X]Vascular dementia, unspecified",Eu01z00,Dementia,1
347093,[X]Lewy body dementia,Eu02500,Dementia,1
279575,"[X]Senile dementia,Alzheimer's type",Eu00112,Dementia,1
251950,Multi infarct dementia,E004.11,Dementia,1
206690,[X] Senile dementia NOS,Eu02z14,Dementia,1
233753,Dementia in conditions EC,E041.00,Dementia,1
242901,[X]Predominantly cortical dementia,Eu01111,Dementia,1
242903,"[X] Senile dementia, depressed or paranoid type",Eu02z16,Dementia,1
252034,[X]Dementia in Alzheimer's disease,Eu00.00,Dementia,1
307375,SENILE DETERIORATION,794 D,Dementia,1
215681,[X] Unspecified dementia,Eu02z00,Dementia,1
242899,"[X]Presenile dementia,Alzheimer's type",Eu00011,Dementia,1
279495,Arteriosclerotic dementia,E004.00,Dementia,1
215680,[X]Dementia in other diseases classified elsewhere,Eu02.00,Dementia,1
206689,[X]Vascular dementia of acute onset,Eu01000,Dementia,1
233846,[X]Multi-infarct dementia,Eu01100,Dementia,1
303364,DEMENTIA AGGRESSIVE,299 G,Dementia,1
206592,Uncomplicated senile dementia,E000.00,Dementia,1
251952,Arteriosclerotic dementia NOS,E004z00,Dementia,1
252036,[X]Dementia in other specified diseases classif elsewhere,Eu02y00,Dementia,1
288618,Presenile dementia,E001.00,Dementia,1
242900,"[X]Dementia in Alzheimer's disease, unspecified",Eu00z00,Dementia,1
279579,[X]Other vascular dementia,Eu01y00,Dementia,1
279578,[X]Arteriosclerotic dementia,Eu01.11,Dementia,1
279576,"[X]Primary degen dementia of Alzheimer's type, senile onset",Eu00113,Dementia,1
279496,Uncomplicated arteriosclerotic dementia,E004000,Dementia,1
279494,Senile/presenile dementia,E00..12,Dementia,1
224718,"[X]Dementia in Alzheimer's dis, atypical or mixed type",Eu00200,Dementia,1
261156,Senile dementia,E00..11,Dementia,1
270422,Arteriosclerotic dementia with depression,E004300,Dementia,1
206593,Arteriosclerotic dementia with delirium,E004100,Dementia,1
303334,SENILE DEMENTIA,2900,Dementia,1
279573,[X]Dementia in Alzheimer's disease with late onset,Eu00100,Dementia,1
288713,[X]Vascular dementia,Eu01.00,Dementia,1
303335,PRESENILE DEMENTIA,2901A,Dementia,1
233847,[X] Primary degenerative dementia NOS,Eu02z13,Dementia,1
267014,H/O: dementia,1461,Dementia,1
224719,[X]Subcortical vascular dementia,Eu01200,Dementia,1
309023,Uncomplicated senile dementia,e000.00,Dementia,1
261237,"[X]Primary degen dementia, Alzheimer's type, presenile onset",Eu00012,Dementia,1
288712,[X]Dementia in Alzheimer's disease with early onset,Eu00000,Dementia,1
288714,[X]Mixed cortical and subcortical vascular dementia,Eu01300,Dementia,1
231370,Unstable diabetes,66AJ.11,Diabetes,1
297735,Insulin dependent diabetes mellitus with gangrene,C108600,Diabetes,1
288454,"Diabetes mellitus, adult onset, with ketoacidosis",C101100,Diabetes,1
344495,Lipoatrophic diabetes mellitus,C10M.00,Diabetes,1
224500,"Diabetes mellitus, juvenile type, with ketoacidotic coma",C103000,Diabetes,1
233608,Non-insulin dependent diabetes mellitus with gangrene,C109500,Diabetes,1
251808,Non-insulin-dependent diabetes mellitus without complication,C109900,Diabetes,1
331810,Type 2 diabetes mellitus with ulcer,C109412,Diabetes,1
344028,Type 2 diabetes mellitus with arthropathy,C10FG00,Diabetes,1
279344,NIDDM - Non-insulin dependent diabetes mellitus,C109.11,Diabetes,1
343531,Type II diabetes mellitus with arthropathy,C109G11,Diabetes,1
279348,Diabetes mellitus with unspecified complication,C10z.00,Diabetes,1
342740,Type I diabetes mellitus with ketoacidosis,C10EM11,Diabetes,1
279343,"Diabetes mellitus, adult with gangrene",C107200,Diabetes,1
210870,GANGRENE DIABETIC,250 GA,Diabetes,1
339961,Insulin treated Type 2 diabetes mellitus,C10FJ00,Diabetes,1
308067,Type I diabetes mellitus maturity onset,C108911,Diabetes,1
297727,Diabetes mellitus NOS with hyperosmolar coma,C102z00,Diabetes,1
283820,HYPOGLYCAEMIC COMA DIABETIC,250 HC,Diabetes,1
303253,MATURITY ONSET DIABETES MELLITUS INSULIN,250 AK,Diabetes,1
243302,Diabetic peripheral angiopathy,G73y000,Diabetes,1
306131,HYPOGLYCAEMIA IN DIABETES MELLITUS,250 E,Diabetes,1
249566,Diabetic - poor control,66AJ.00,Diabetes,1
331925,Insulin treated Type II diabetes mellitus,C109J12,Diabetes,1
309010,Type 2 diabetes mellitus with peripheral angiopathy,C109F12,Diabetes,1
242649,Non-insulin-dependent diabetes mellitus with multiple comps,C109300,Diabetes,1
242646,Unstable insulin dependent diabetes mellitus,C108400,Diabetes,1
340367,Type 2 diabetes mellitus without complication,C10F900,Diabetes,1
206461,Diabetes mellitus with other specified manifestation,C10y.00,Diabetes,1
344412,Type II diabetes mellitus,C10F.11,Diabetes,1
341116,Type 2 diabetes mellitus with persistent proteinuria,C10FL00,Diabetes,1
306134,UNSTABLE DIABETIC,250 NT,Diabetes,1
309704,Non-insulin dependent diabetes mellitus with arthropathy,C109G00,Diabetes,1
343565,Type 2 diabetes mellitus with arthropathy,C109G12,Diabetes,1
249564,Diabetic on insulin,66A5.00,Diabetes,1
308094,Type II diabetes mellitus with gangrene,C109511,Diabetes,1
243795,"Pre-existing diabetes mellitus, non-insulin-dependent",L180600,Diabetes,1
256384,PRURITUS DIABETIC,250 PR,Diabetes,1
341003,Type 2 diabetes mellitus with ketoacidosis,C10FN00,Diabetes,1
341356,Unstable type 1 diabetes mellitus,C10E400,Diabetes,1
270277,Other specified diabetes mellitus with unspecified comps,C10zy00,Diabetes,1
341680,Diabetes mellitus autosomal dominant type 2,C10D.00,Diabetes,1
288459,Diabetes mellitus NOS with peripheral circulatory disorder,C107z00,Diabetes,1
341002,Type 1 diabetes mellitus with ketoacidotic coma,C10EN00,Diabetes,1
303258,DIABETIC CATARACT,250 CT,Diabetes,1
215438,"Diabetes mellitus, juvenile type, with ketoacidosis",C101000,Diabetes,1
206451,Insulin dependent diabetes mellitus,C100011,Diabetes,1
229069,DIABETIC ACIDOSIS,250 JA,Diabetes,1
309863,Unstable type I diabetes mellitus,C108411,Diabetes,1
303250,SUGAR DIABETES,250 A,Diabetes,1
206452,Diabetes mellitus with ketoacidotic coma,C103.00,Diabetes,1
261004,Diabetes mellitus with gangrene,C107.11,Diabetes,1
303263,KETOSIS DIABETIC,250 JL,Diabetes,1
303256,DIABETES,250 AN,Diabetes,1
341598,Type 1 diabetes mellitus with ulcer,C10E500,Diabetes,1
242650,Non-insulin dependent diabetes mellitus with ulcer,C109400,Diabetes,1
297739,Other specified diabetes mellitus with other spec comps,C10yy00,Diabetes,1
292948,ABSCESS DIABETIC,250 AB,Diabetes,1
307957,Type II diabetes mellitus - poor control,C109711,Diabetes,1
261009,Malnutrition-related diabetes mellitus with coma,C10A000,Diabetes,1
339633,Type 2 diabetes mellitus,C10F.00,Diabetes,1
309658,Insulin treated non-insulin dependent diabetes mellitus,C109J11,Diabetes,1
223592,Diabetic stabilisation,8A13.00,Diabetes,1
233607,Insulin dependent diabetes mellitus,C108.00,Diabetes,1
347683,Type 1 diabetes mellitus with peripheral angiopathy,C10EG00,Diabetes,1
340865,Type 1 diabetes mellitus with hypoglycaemic coma,C108E12,Diabetes,1
302787,Type I diabetes mellitus,C108.13,Diabetes,1
270271,"Diabetes mellitus, adult,  peripheral circulatory disorder",C107100,Diabetes,1
233609,Malnutrition-related diabetes mellitus with ketoacidosis,C10A100,Diabetes,1
261001,"Diabetes mellitus, juvenile type, with hyperosmolar coma",C102000,Diabetes,1
237987,DIABETIC AMYOTROPHY,250 AT,Diabetes,1
308119,Type II diabetes mellitus with ulcer,C109411,Diabetes,1
341509,Type 2 diabetes mellitus with gangrene,C10F500,Diabetes,1
303262,KETOACIDOSIS DIABETIC,250 JK,Diabetes,1
297726,"Diabetes mellitus, adult onset, with hyperosmolar coma",C102100,Diabetes,1
308004,Type I diabetes mellitus with hypoglycaemic coma,C108E11,Diabetes,1
339527,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,C109K00,Diabetes,1
247153,ULCER DIABETIC,250 G,Diabetes,1
258769,Diabetic - poor control NOS,66AJz00,Diabetes,1
347258,Insulin treated Type II diabetes mellitus,C10FJ11,Diabetes,1
297734,Insulin dependent diabetes mellitus with ulcer,C108500,Diabetes,1
309300,Insulin treated Type 2 diabetes mellitus,C109J00,Diabetes,1
341126,Type 1 diabetes mellitus - poor control,C10E800,Diabetes,1
309125,Type 1 diabetes mellitus - poor control,C108812,Diabetes,1
206454,NIDDM with peripheral circulatory disorder,C107400,Diabetes,1
343055,Secondary pancreatic diabetes mellitus,C10G.00,Diabetes,1
340580,Type 1 diabetes mellitus with ketoacidosis,C10EM00,Diabetes,1
331540,Diabetic on insulin and oral treatment,66AV.00,Diabetes,1
298869,"Pre-existing diabetes mellitus, insulin-dependent",L180500,Diabetes,1
342313,Type 2 diabetes mellitus with ketoacidotic coma,C10FP00,Diabetes,1
297725,Diabetes mellitus with no mention of complication,C100.00,Diabetes,1
344338,Type 1 diabetes mellitus with gangrene,C10E600,Diabetes,1
333576,Type 2 diabetes mellitus with hypoglycaemic coma,C109D12,Diabetes,1
341127,Type 2 diabetes mellitus with peripheral angiopathy,C10FF00,Diabetes,1
261005,Type 1 diabetes mellitus,C108.12,Diabetes,1
206457,Non-insulin-dependent diabetes mellitus,C109.00,Diabetes,1
331823,Non-insulin dependent diabetes mellitus with hypoglyca coma,C109D00,Diabetes,1
242656,Diabetes mellitus NOS with unspecified complication,C10zz00,Diabetes,1
340814,Type 1 diabetes mellitus with hypoglycaemic coma,C10EE00,Diabetes,1
295382,Diabetic annual review,66AS.00,Diabetes,1
233606,"Diabetes mellitus, juvenile ??? circulatory disorder",C107000,Diabetes,1
347648,Unstable insulin dependent diabetes mellitus,C10E412,Diabetes,1
341139,Type 1 diabetes mellitus maturity onset,C10E900,Diabetes,1
242642,Other specified diabetes mellitus with ketoacidosis,C101y00,Diabetes,1
344989,Type II diabetes mellitus with persistent proteinuria,C10FL11,Diabetes,1
247152,DIABETIC DIARRHOEA,250 DR,Diabetes,1
283822,HYPEROSMOLAR DIABETIC STATE,250 NH,Diabetes,1
303259,DIETARY CONTROL DIABETES,250 DC,Diabetes,1
310005,Type 2 diabetes mellitus - poor control,C109712,Diabetes,1
270372,[X]Diabetes mellitus,Cyu2.00,Diabetes,1
270268,Diabetes mellitus,C10..00,Diabetes,1
346131,Type 1 diabetes mellitus without complication,C10EA00,Diabetes,1
279341,Diabetes mellitus NOS with no mention of complication,C100z00,Diabetes,1
297729,Diabetes mellitus NOS with ketoacidotic coma,C103z00,Diabetes,1
331809,Insulin dependent diab mell with peripheral angiopathy,C108G00,Diabetes,1
308089,Insulin dependent diabetes mellitus with hypoglycaemic coma,C108E00,Diabetes,1
215437,Diabetes mellitus with ketoacidosis,C101.00,Diabetes,1
347882,Insulin dependent diabetes mellitus - poor control,C10E812,Diabetes,1
341302,Type 2 diabetes mellitus - poor control,C10F700,Diabetes,1
222266,Diabetic - cooperative patient,66AK.00,Diabetes,1
270276,Steroid induced diabetes mellitus without complication,C10B000,Diabetes,1
233603,Maturity onset diabetes,C100111,Diabetes,1
339632,Type 1 diabetes mellitus,C10E.00,Diabetes,1
223655,Admit diabetic emergency,8H2J.00,Diabetes,1
283823,LATENT DIABETES,2500AH,Diabetes,1
285267,H/O: diabetes mellitus,1434,Diabetes,1
308820,Type I diabetes mellitus - poor control,C108811,Diabetes,1
344076,Insulin dependent diabetes mellitus,C10E.12,Diabetes,1
270269,"Diabetes mellitus, adult onset, no mention of complication",C100100,Diabetes,1
341357,Type 2 diabetes mellitus with ulcer,C10F400,Diabetes,1
242655,"Diabetes mellitus, adult onset,  unspecified complication",C10z100,Diabetes,1
280482,"Pre-existing diabetes mellitus, unspecified",L180X00,Diabetes,1
341557,Patient on maximal tolerated therapy for diabetes,8BL2.00,Diabetes,1
242653,Diabetes mellitus NOS with other specified manifestation,C10yz00,Diabetes,1
288455,Diabetes mellitus with hyperosmolar coma,C102.00,Diabetes,1
270275,Malnutrition-related diabetes mellitus,C10A.00,Diabetes,1
270273,IDDM-Insulin dependent diabetes mellitus,C108.11,Diabetes,1
215439,Diabetes mellitus NOS with ketoacidosis,C101z00,Diabetes,1
342317,Type 2 diabetes mellitus with hypoglycaemic coma,C10FD00,Diabetes,1
261007,Insulin dependent diabetes mellitus - poor control,C108800,Diabetes,1
303261,PRECOMA DIABETIC,250 HP,Diabetes,1
341856,Type 1 diabetes mellitus with persistent proteinuria,C10EK00,Diabetes,1
303252,DIABETES MELLITUS INSULIN DEPENDANT,250 AD,Diabetes,1
347025,Diabetes mellitus induced by non-steroid drugs,C10H.00,Diabetes,1
