read_code,v36_v2_id,v36_v2_term,v36_v2,v36_v3_id,v36_v3_term,v36_v3,v37_v2_id,v37_v2_term,v37_v2,v37_v3_id,v37_v3_term,v37_v3,v38_v2_id,v38_v2_term,v38_v2,v38_v3_id,v38_v3_term,v38_v3
Eu327,DEPR_COD,"[X]Major depression, severe without psychotic symptoms",1,NA,NA,NA,DEPR_COD,"[X]Major depression, severe without psychotic symptoms",1,NA,NA,NA,DEPR_COD,"[X]Major depression, severe without psychotic symptoms",1,NA,NA,NA
Eu328,DEPR_COD,"[X]Major depression, severe with psychotic symptoms",1,NA,NA,NA,DEPR_COD,"[X]Major depression, severe with psychotic symptoms",1,NA,NA,NA,DEPR_COD,"[X]Major depression, severe with psychotic symptoms",1,NA,NA,NA
Eu32y,DEPR_COD,[X]Other depressive episodes,1,DEPR_COD,[X] Depression: [other episodes] or [atypical] or [single episode masked NOS],1,DEPR_COD,[X]Other depressive episodes,1,DEPR_COD,[X] Depression: [other episodes] or [atypical] or [single episode masked NOS],1,DEPR_COD,[X]Other depressive episodes,1,DEPR_COD,[X] Depression: [other episodes] or [atypical] or [single episode masked NOS],1
Eu32z,DEPR_COD,"[X]Depressive episode, unspecified",1,DEPR_COD,"[X] (Depression: [episode, unspecified] or [NOS (& reactive)] or [depressive disorder NOS]",1,DEPR_COD,"[X]Depressive episode, unspecified",1,DEPR_COD,"[X] (Depression: [episode, unspecified] or [NOS (& reactive)] or [depressive disorder NOS]",1,DEPR_COD,"[X]Depressive episode, unspecified",1,DEPR_COD,"[X] (Depression: [episode, unspecified] or [NOS (& reactive)] or [depressive disorder NOS]",1
Eu33.,DEPR_COD,[X]Recurrent depressive disorder,1,NA,NA,NA,DEPR_COD,[X]Recurrent depressive disorder,1,NA,NA,NA,DEPR_COD,[X]Recurrent depressive disorder,1,NA,NA,NA
Eu330,DEPR_COD,"[X]Recurrent depressive disorder, current episode mild",1,NA,NA,NA,DEPR_COD,"[X]Recurrent depressive disorder, current episode mild",1,NA,NA,NA,DEPR_COD,"[X]Recurrent depressive disorder, current episode mild",1,NA,NA,NA
Eu331,DEPR_COD,"[X]Recurrent depressive disorder, current episode moderate",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode moderate",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode moderate",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode moderate",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode moderate",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode moderate",1
Eu332,DEPR_COD,"[X]Recurrent depressive disorder, current episode severe without psychotic symptoms",1,DEPR_COD,"[X]Depression without psychotic symptoms: [recurrent: [major] or [manic-depressive psychosis, depressed type] or [vital] or [current severe episode]] or [endogenous]",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode severe without psychotic symptoms",1,DEPR_COD,"[X]Depression without psychotic symptoms: [recurrent: [major] or [manic-depressive psychosis, depressed type] or [vital] or [current severe episode]] or [endogenous]",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode severe without psychotic symptoms",1,DEPR_COD,"[X]Depression without psychotic symptoms: [recurrent: [major] or [manic-depressive psychosis, depressed type] or [vital] or [current severe episode]] or [endogenous]",1
Eu333,DEPR_COD,"[X]Recurrent depressive disorder, current episode severe with psychotic symptoms",1,DEPR_COD,"[X] Depression with psychotic symptoms: [recurrent: (current episode severe) or (manic-depressive, depressed type) or (severe major episodes) or (severe episodes)] or [endogenous]",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode severe with psychotic symptoms",1,DEPR_COD,"[X] Depression with psychotic symptoms: [recurrent: (current episode severe) or (manic-depressive, depressed type) or (severe major episodes) or (severe episodes)] or [endogenous]",1,DEPR_COD,"[X]Recurrent depressive disorder, current episode severe with psychotic symptoms",1,DEPR_COD,"[X] Depression with psychotic symptoms: [recurrent: (current episode severe) or (manic-depressive, depressed type) or (severe major episodes) or (severe episodes)] or [endogenous]",1
Eu334,DEPR_COD,"[X]Recurrent depressive disorder, currently in remission",1,NA,NA,NA,DEPR_COD,"[X]Recurrent depressive disorder, currently in remission",1,NA,NA,NA,DEPR_COD,"[X]Recurrent depressive disorder, currently in remission",1,NA,NA,NA
Eu33y,DEPR_COD,[X]Other recurrent depressive disorders,1,NA,NA,NA,DEPR_COD,[X]Other recurrent depressive disorders,1,NA,NA,NA,DEPR_COD,[X]Other recurrent depressive disorders,1,NA,NA,NA
Eu33z,DEPR_COD,"[X]Recurrent depressive disorder, unspecified",1,DEPR_COD,[X] Depression recurrent: [unspecified] or [monopolar NOS],1,DEPR_COD,"[X]Recurrent depressive disorder, unspecified",1,DEPR_COD,[X] Depression recurrent: [unspecified] or [monopolar NOS],1,DEPR_COD,"[X]Recurrent depressive disorder, unspecified",1,DEPR_COD,[X] Depression recurrent: [unspecified] or [monopolar NOS],1
Eu341,DEPR_COD,[X]Dysthymia,1,NA,NA,NA,DEPR_COD,[X]Dysthymia,1,NA,NA,NA,DEPR_COD,[X]Dysthymia,1,NA,NA,NA
Eu412,DEPR_COD,[X]Mixed anxiety and depressive disorder,1,NA,NA,NA,DEPR_COD,[X]Mixed anxiety and depressive disorder,1,NA,NA,NA,DEPR_COD,[X]Mixed anxiety and depressive disorder,1,NA,NA,NA
C10..,DM_COD,Diabetes mellitus,1,DM_COD,Diabetes mellitus,1,DM_COD,Diabetes mellitus,1,DM_COD,Diabetes mellitus,1,DM_COD,Diabetes mellitus,1,DM_COD,Diabetes mellitus,1
C109J,DM_COD,Insulin treated Type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Insulin treated Type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Insulin treated Type 2 diabetes mellitus,1,NA,NA,NA
C109K,DM_COD,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,1,NA,NA,NA
C10C.,DM_COD,Diabetes mellitus autosomal dominant,1,NA,NA,NA,DM_COD,Diabetes mellitus autosomal dominant,1,NA,NA,NA,DM_COD,Diabetes mellitus autosomal dominant,1,NA,NA,NA
C10D.,DM_COD,Diabetes mellitus autosomal dominant type 2,1,NA,NA,NA,DM_COD,Diabetes mellitus autosomal dominant type 2,1,NA,NA,NA,DM_COD,Diabetes mellitus autosomal dominant type 2,1,NA,NA,NA
C10E.,DM_COD,Type 1 diabetes mellitus,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus,1,NA,NA,NA
C10E0,DM_COD,Type 1 diabetes mellitus with renal complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with renal complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with renal complications,1,NA,NA,NA
C10E1,DM_COD,Type 1 diabetes mellitus with ophthalmic complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ophthalmic complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ophthalmic complications,1,NA,NA,NA
C10E2,DM_COD,Type 1 diabetes mellitus with neurological complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with neurological complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with neurological complications,1,NA,NA,NA
C10E3,DM_COD,Type 1 diabetes mellitus with multiple complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with multiple complications,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with multiple complications,1,NA,NA,NA
C10E4,DM_COD,Unstable type 1 diabetes mellitus,1,NA,NA,NA,DM_COD,Unstable type 1 diabetes mellitus,1,NA,NA,NA,DM_COD,Unstable type 1 diabetes mellitus,1,NA,NA,NA
C10E5,DM_COD,Type 1 diabetes mellitus with ulcer,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ulcer,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ulcer,1,NA,NA,NA
C10E6,DM_COD,Type 1 diabetes mellitus with gangrene,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with gangrene,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with gangrene,1,NA,NA,NA
C10E7,DM_COD,Type 1 diabetes mellitus with retinopathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with retinopathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with retinopathy,1,NA,NA,NA
C10E8,DM_COD,Type 1 diabetes mellitus - poor control,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus - poor control,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus - poor control,1,NA,NA,NA
C10E9,DM_COD,Type 1 diabetes mellitus maturity onset,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus maturity onset,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus maturity onset,1,NA,NA,NA
C10EA,DM_COD,Type 1 diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus without complication,1,NA,NA,NA
C10EB,DM_COD,Type 1 diabetes mellitus with mononeuropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with mononeuropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with mononeuropathy,1,NA,NA,NA
C10EC,DM_COD,Type 1 diabetes mellitus with polyneuropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with polyneuropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with polyneuropathy,1,NA,NA,NA
C10ED,DM_COD,Type 1 diabetes mellitus with nephropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with nephropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with nephropathy,1,NA,NA,NA
C10EE,DM_COD,Type 1 diabetes mellitus with hypoglycaemic coma,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with hypoglycaemic coma,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with hypoglycaemic coma,1,NA,NA,NA
C10EF,DM_COD,Type 1 diabetes mellitus with diabetic cataract,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with diabetic cataract,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with diabetic cataract,1,NA,NA,NA
C10EG,DM_COD,Type 1 diabetes mellitus with peripheral angiopathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with peripheral angiopathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with peripheral angiopathy,1,NA,NA,NA
C10EH,DM_COD,Type 1 diabetes mellitus with arthropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with arthropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with arthropathy,1,NA,NA,NA
C10EJ,DM_COD,Type 1 diabetes mellitus with neuropathic arthropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with neuropathic arthropathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with neuropathic arthropathy,1,NA,NA,NA
C10EK,DM_COD,Type 1 diabetes mellitus with persistent proteinuria,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with persistent proteinuria,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with persistent proteinuria,1,NA,NA,NA
C10EL,DM_COD,Type 1 diabetes mellitus with persistent microalbuminuria,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with persistent microalbuminuria,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with persistent microalbuminuria,1,NA,NA,NA
C10EM,DM_COD,Type 1 diabetes mellitus with ketoacidosis,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ketoacidosis,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ketoacidosis,1,NA,NA,NA
C10EN,DM_COD,Type 1 diabetes mellitus with ketoacidotic coma,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ketoacidotic coma,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with ketoacidotic coma,1,NA,NA,NA
C10EP,DM_COD,Type 1 diabetes mellitus with exudative maculopathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with exudative maculopathy,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with exudative maculopathy,1,NA,NA,NA
C10EQ,DM_COD,Type 1 diabetes mellitus with gastroparesis,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with gastroparesis,1,NA,NA,NA,DM_COD,Type 1 diabetes mellitus with gastroparesis,1,NA,NA,NA
C10ER,DM_COD,Latent autoimmune diabetes mellitus in adult,1,NA,NA,NA,DM_COD,Latent autoimmune diabetes mellitus in adult,1,NA,NA,NA,DM_COD,Latent autoimmune diabetes mellitus in adult,1,NA,NA,NA
C10F.,DM_COD,Type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus,1,NA,NA,NA
C10F0,DM_COD,Type 2 diabetes mellitus with renal complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with renal complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with renal complications,1,NA,NA,NA
C10F1,DM_COD,Type 2 diabetes mellitus with ophthalmic complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ophthalmic complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ophthalmic complications,1,NA,NA,NA
C10F2,DM_COD,Type 2 diabetes mellitus with neurological complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with neurological complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with neurological complications,1,NA,NA,NA
C10F3,DM_COD,Type 2 diabetes mellitus with multiple complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with multiple complications,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with multiple complications,1,NA,NA,NA
C10F4,DM_COD,Type 2 diabetes mellitus with ulcer,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ulcer,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ulcer,1,NA,NA,NA
C10F5,DM_COD,Type 2 diabetes mellitus with gangrene,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with gangrene,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with gangrene,1,NA,NA,NA
C10F6,DM_COD,Type 2 diabetes mellitus with retinopathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with retinopathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with retinopathy,1,NA,NA,NA
C10F7,DM_COD,Type 2 diabetes mellitus - poor control,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus - poor control,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus - poor control,1,NA,NA,NA
C10F9,DM_COD,Type 2 diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus without complication,1,NA,NA,NA
C10FA,DM_COD,Type 2 diabetes mellitus with mononeuropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with mononeuropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with mononeuropathy,1,NA,NA,NA
C10FB,DM_COD,Type 2 diabetes mellitus with polyneuropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with polyneuropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with polyneuropathy,1,NA,NA,NA
C10FC,DM_COD,Type 2 diabetes mellitus with nephropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with nephropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with nephropathy,1,NA,NA,NA
C10FD,DM_COD,Type 2 diabetes mellitus with hypoglycaemic coma,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with hypoglycaemic coma,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with hypoglycaemic coma,1,NA,NA,NA
C10FE,DM_COD,Type 2 diabetes mellitus with diabetic cataract,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with diabetic cataract,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with diabetic cataract,1,NA,NA,NA
C10FF,DM_COD,Type 2 diabetes mellitus with peripheral angiopathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with peripheral angiopathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with peripheral angiopathy,1,NA,NA,NA
C10FG,DM_COD,Type 2 diabetes mellitus with arthropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with arthropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with arthropathy,1,NA,NA,NA
C10FH,DM_COD,Type 2 diabetes mellitus with neuropathic arthropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with neuropathic arthropathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with neuropathic arthropathy,1,NA,NA,NA
C10FJ,DM_COD,Insulin treated Type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Insulin treated Type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Insulin treated Type 2 diabetes mellitus,1,NA,NA,NA
C10FK,DM_COD,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,1,NA,NA,NA,DM_COD,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,1,NA,NA,NA
C10FL,DM_COD,Type 2 diabetes mellitus with persistent proteinuria,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with persistent proteinuria,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with persistent proteinuria,1,NA,NA,NA
C10FM,DM_COD,Type 2 diabetes mellitus with persistent microalbuminuria,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with persistent microalbuminuria,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with persistent microalbuminuria,1,NA,NA,NA
C10FN,DM_COD,Type 2 diabetes mellitus with ketoacidosis,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ketoacidosis,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ketoacidosis,1,NA,NA,NA
C10FP,DM_COD,Type 2 diabetes mellitus with ketoacidotic coma,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ketoacidotic coma,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with ketoacidotic coma,1,NA,NA,NA
C10FQ,DM_COD,Type 2 diabetes mellitus with exudative maculopathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with exudative maculopathy,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with exudative maculopathy,1,NA,NA,NA
C10FR,DM_COD,Type 2 diabetes mellitus with gastroparesis,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with gastroparesis,1,NA,NA,NA,DM_COD,Type 2 diabetes mellitus with gastroparesis,1,NA,NA,NA
C10FS,DM_COD,Maternally inherited diabetes mellitus,1,NA,NA,NA,DM_COD,Maternally inherited diabetes mellitus,1,NA,NA,NA,DM_COD,Maternally inherited diabetes mellitus,1,NA,NA,NA
C10G.,DM_COD,Secondary pancreatic diabetes mellitus,1,NA,NA,NA,DM_COD,Secondary pancreatic diabetes mellitus,1,NA,NA,NA,DM_COD,Secondary pancreatic diabetes mellitus,1,NA,NA,NA
C10G0,DM_COD,Secondary pancreatic diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Secondary pancreatic diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Secondary pancreatic diabetes mellitus without complication,1,NA,NA,NA
C10H.,DM_COD,Diabetes mellitus induced by non-steroid drugs,1,NA,NA,NA,DM_COD,Diabetes mellitus induced by non-steroid drugs,1,NA,NA,NA,DM_COD,Diabetes mellitus induced by non-steroid drugs,1,NA,NA,NA
C10H0,DM_COD,Diabetes mellitus induced by non-steroid drugs without complication,1,NA,NA,NA,DM_COD,Diabetes mellitus induced by non-steroid drugs without complication,1,NA,NA,NA,DM_COD,Diabetes mellitus induced by non-steroid drugs without complication,1,NA,NA,NA
C10M.,DM_COD,Lipoatrophic diabetes mellitus,1,NA,NA,NA,DM_COD,Lipoatrophic diabetes mellitus,1,NA,NA,NA,DM_COD,Lipoatrophic diabetes mellitus,1,NA,NA,NA
C10M0,DM_COD,Lipoatrophic diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Lipoatrophic diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Lipoatrophic diabetes mellitus without complication,1,NA,NA,NA
C10N.,DM_COD,Secondary diabetes mellitus,1,NA,NA,NA,DM_COD,Secondary diabetes mellitus,1,NA,NA,NA,DM_COD,Secondary diabetes mellitus,1,NA,NA,NA
C10N0,DM_COD,Secondary diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Secondary diabetes mellitus without complication,1,NA,NA,NA,DM_COD,Secondary diabetes mellitus without complication,1,NA,NA,NA
C10N1,DM_COD,Cystic fibrosis related diabetes mellitus,1,NA,NA,NA,DM_COD,Cystic fibrosis related diabetes mellitus,1,NA,NA,NA,DM_COD,Cystic fibrosis related diabetes mellitus,1,NA,NA,NA
C10P.,DM_COD,Diabetes mellitus in remission,1,NA,NA,NA,DM_COD,Diabetes mellitus in remission,1,NA,NA,NA,DM_COD,Diabetes mellitus in remission,1,NA,NA,NA
C10P0,DM_COD,Type I diabetes mellitus in remission,1,NA,NA,NA,DM_COD,Type I diabetes mellitus in remission,1,NA,NA,NA,DM_COD,Type I diabetes mellitus in remission,1,NA,NA,NA
